concord_class,baseline,project,r1,r2,r3,label,split
ubic.pubmedgate.resolve.mentionEditors.DirectionRemoverMentionEditor,"BlueBrain_bluima_BlueBrain_bluima_ubic.pubmedgate.resolve.mentionEditors2500DirectionRemoverMentionEditor.code
",bluima,bluima_ubic.pubmedgate.resolve.mentionEditors.DirectionRemoverMentionEditor_R1.json,bluima_ubic.pubmedgate.resolve.mentionEditors.DirectionRemoverMentionEditor_R2.json,bluima_ubic.pubmedgate.resolve.mentionEditors.DirectionRemoverMentionEditor_R3.json,0,val
com.google.debugging.sourcemap.SourceMapConsumerV3,"google_closure-compiler_google_closure-compiler_com.google.debugging.sourcemap28SourceMapConsumerV3.code
",closure-compiler,closure-compiler_com.google.debugging.sourcemap.SourceMapConsumerV3_R1.json,closure-compiler_com.google.debugging.sourcemap.SourceMapConsumerV3_R2.json,closure-compiler_com.google.debugging.sourcemap.SourceMapConsumerV3_R3.json,0,val
org.ripple.power.ui.RPChartsHistoryDialog,"cping_RipplePower_cping_RipplePower_org.ripple.power.ui3189RPChartsHistoryDialog.code
",RipplePower,RipplePower_org.ripple.power.ui.RPChartsHistoryDialog_R1.json,RipplePower_org.ripple.power.ui.RPChartsHistoryDialog_R2.json,RipplePower_org.ripple.power.ui.RPChartsHistoryDialog_R3.json,0,val
net.sourceforge.ganttproject.gui.options.OptionPageProviderPanel,"bardsoftware_ganttproject_bardsoftware_ganttproject_net.sourceforge.ganttproject.gui.options655OptionPageProviderPanel.code
",ganttproject,ganttproject_net.sourceforge.ganttproject.gui.options.OptionPageProviderPanel_R1.json,ganttproject_net.sourceforge.ganttproject.gui.options.OptionPageProviderPanel_R2.json,ganttproject_net.sourceforge.ganttproject.gui.options.OptionPageProviderPanel_R3.json,0,val
biz.ganttproject.core.chart.scene.TimelineSceneBuilder,"bardsoftware_ganttproject_bardsoftware_ganttproject_biz.ganttproject.core.chart.scene70TimelineSceneBuilder.code
",ganttproject,ganttproject_biz.ganttproject.core.chart.scene.TimelineSceneBuilder_R1.json,ganttproject_biz.ganttproject.core.chart.scene.TimelineSceneBuilder_R2.json,ganttproject_biz.ganttproject.core.chart.scene.TimelineSceneBuilder_R3.json,0,val
org.yccheok.jstock.gui.Status,"yccheok_jstock_yccheok_jstock_org.yccheok.jstock.gui322Status.code
",jstock,jstock_org.yccheok.jstock.gui.Status_R1.json,jstock_org.yccheok.jstock.gui.Status_R2.json,jstock_org.yccheok.jstock.gui.Status_R3.json,0,val
org.obeonetwork.gmf.runtime.diagram.ui.extension.rotatable.editPart.RotatableImageBasedOnFirstSourceConnectionEditPart,"ObeoNetwork_UML-Designer_ObeoNetwork_UML-Designer_org.obeonetwork.gmf.runtime.diagram.ui.extension.rotatable.editPart315RotatableImageBasedOnFirstSourceConnectionEditPart.code
",UML-Designer,UML-Designer_org.obeonetwork.gmf.runtime.diagram.ui.extension.rotatable.editPart.RotatableImageBasedOnFirstSourceConnectionEditPart_R1.json,UML-Designer_org.obeonetwork.gmf.runtime.diagram.ui.extension.rotatable.editPart.RotatableImageBasedOnFirstSourceConnectionEditPart_R2.json,UML-Designer_org.obeonetwork.gmf.runtime.diagram.ui.extension.rotatable.editPart.RotatableImageBasedOnFirstSourceConnectionEditPart_R3.json,0,val
org.kaazing.gateway.server.context.resolve.DefaultAcceptOptionsContext,"kaazing_gateway_kaazing_gateway_org.kaazing.gateway.server.context.resolve1022DefaultAcceptOptionsContext.code
",gateway,gateway_org.kaazing.gateway.server.context.resolve.DefaultAcceptOptionsContext_R1.json,gateway_org.kaazing.gateway.server.context.resolve.DefaultAcceptOptionsContext_R2.json,gateway_org.kaazing.gateway.server.context.resolve.DefaultAcceptOptionsContext_R3.json,0,val
com.google.template.soy.shared.internal.CrossLanguageStringXform,"google_closure-templates_google_closure-templates_com.google.template.soy.shared.internal1071CrossLanguageStringXform.code
",closure-templates,closure-templates_com.google.template.soy.shared.internal.CrossLanguageStringXform_R1.json,closure-templates_com.google.template.soy.shared.internal.CrossLanguageStringXform_R2.json,closure-templates_com.google.template.soy.shared.internal.CrossLanguageStringXform_R3.json,0,val
com.google.common.collect.CollectorState,"google_guava_google_guava_com.google.common.collect491CollectorState.code
",guava,guava_com.google.common.collect.CollectorState_R1.json,guava_com.google.common.collect.CollectorState_R2.json,guava_com.google.common.collect.CollectorState_R3.json,0,val
de.julielab.jules.types.stemnet.CytokineReceptor,"BlueBrain_bluima_BlueBrain_bluima_de.julielab.jules.types.stemnet1953CytokineReceptor.code
",bluima,bluima_de.julielab.jules.types.stemnet.CytokineReceptor_R1.json,bluima_de.julielab.jules.types.stemnet.CytokineReceptor_R2.json,bluima_de.julielab.jules.types.stemnet.CytokineReceptor_R3.json,0,val
org.ripple.bouncycastle.asn1.x509.ExtendedKeyUsage,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.asn1.x5091033ExtendedKeyUsage.code
",RipplePower,RipplePower_org.ripple.bouncycastle.asn1.x509.ExtendedKeyUsage_R1.json,RipplePower_org.ripple.bouncycastle.asn1.x509.ExtendedKeyUsage_R2.json,RipplePower_org.ripple.bouncycastle.asn1.x509.ExtendedKeyUsage_R3.json,0,val
org.apache.mina.filter.codec.textline.Context,"kaazing_gateway_kaazing_gateway_org.apache.mina.filter.codec.textline183Context.code
",gateway,gateway_org.apache.mina.filter.codec.textline.Context_R1.json,gateway_org.apache.mina.filter.codec.textline.Context_R2.json,gateway_org.apache.mina.filter.codec.textline.Context_R3.json,0,val
org.waveprotocol.wave.client.state.ThreadReadStateMonitorImpl,"apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.client.state1425ThreadReadStateMonitorImpl.code
",incubator-wave,incubator-wave_org.waveprotocol.wave.client.state.ThreadReadStateMonitorImpl_R1.json,incubator-wave_org.waveprotocol.wave.client.state.ThreadReadStateMonitorImpl_R2.json,incubator-wave_org.waveprotocol.wave.client.state.ThreadReadStateMonitorImpl_R3.json,0,val
net.imagej.ops.image.distancetransform.Phase2Runnable3DCal,"imagej_imagej-ops_imagej_imagej-ops_net.imagej.ops.image.distancetransform520Phase2Runnable3DCal.code
",imagej-ops,imagej-ops_net.imagej.ops.image.distancetransform.Phase2Runnable3DCal_R1.json,imagej-ops_net.imagej.ops.image.distancetransform.Phase2Runnable3DCal_R2.json,imagej-ops_net.imagej.ops.image.distancetransform.Phase2Runnable3DCal_R3.json,0,val
net.sourceforge.ganttproject.print.GanttPrintable,"bardsoftware_ganttproject_bardsoftware_ganttproject_net.sourceforge.ganttproject.print780GanttPrintable.code
",ganttproject,ganttproject_net.sourceforge.ganttproject.print.GanttPrintable_R1.json,ganttproject_net.sourceforge.ganttproject.print.GanttPrintable_R2.json,ganttproject_net.sourceforge.ganttproject.print.GanttPrintable_R3.json,0,val
ch.epfl.bbp.shaded.opennlp.tools.ngram.DictionaryIterator,"BlueBrain_bluima_BlueBrain_bluima_ch.epfl.bbp.shaded.opennlp.tools.ngram203DictionaryIterator.code
",bluima,bluima_ch.epfl.bbp.shaded.opennlp.tools.ngram.DictionaryIterator_R1.json,bluima_ch.epfl.bbp.shaded.opennlp.tools.ngram.DictionaryIterator_R2.json,bluima_ch.epfl.bbp.shaded.opennlp.tools.ngram.DictionaryIterator_R3.json,0,val
org.fenixedu.academic.domain.phd.alert.PublicPhdMissingCandidacyAlert,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain.phd.alert1185PublicPhdMissingCandidacyAlert.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.phd.alert.PublicPhdMissingCandidacyAlert_R1.json,fenixedu-academic_org.fenixedu.academic.domain.phd.alert.PublicPhdMissingCandidacyAlert_R2.json,fenixedu-academic_org.fenixedu.academic.domain.phd.alert.PublicPhdMissingCandidacyAlert_R3.json,0,val
com.opendoorlogistics.core.scripts.execution.adapters.vls.ViewHierarchy,"PGWelch_com.opendoorlogistics_PGWelch_com.opendoorlogistics_com.opendoorlogistics.core.scripts.execution.adapters.vls827ViewHierarchy.code
",com.opendoorlogistics,com.opendoorlogistics_com.opendoorlogistics.core.scripts.execution.adapters.vls.ViewHierarchy_R1.json,com.opendoorlogistics_com.opendoorlogistics.core.scripts.execution.adapters.vls.ViewHierarchy_R2.json,com.opendoorlogistics_com.opendoorlogistics.core.scripts.execution.adapters.vls.ViewHierarchy_R3.json,0,val
org.snpeff.svg.SvgTranscript,"pcingola_SnpEff_pcingola_SnpEff_org.snpeff.svg554SvgTranscript.code
",SnpEff,SnpEff_org.snpeff.svg.SvgTranscript_R1.json,SnpEff_org.snpeff.svg.SvgTranscript_R2.json,SnpEff_org.snpeff.svg.SvgTranscript_R3.json,0,val
net.glowstone.generator.populators.overworld.OrePopulator,"GlowstoneMC_Glowstone_GlowstoneMC_Glowstone_net.glowstone.generator.populators.overworld744OrePopulator.code
",Glowstone,Glowstone_net.glowstone.generator.populators.overworld.OrePopulator_R1.json,Glowstone_net.glowstone.generator.populators.overworld.OrePopulator_R2.json,Glowstone_net.glowstone.generator.populators.overworld.OrePopulator_R3.json,0,val
org.apache.hadoop.hbase.util.byterange.impl.ByteRangeTreeSet,"cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.util.byterange.impl3150ByteRangeTreeSet.code
",c5,c5_org.apache.hadoop.hbase.util.byterange.impl.ByteRangeTreeSet_R1.json,c5_org.apache.hadoop.hbase.util.byterange.impl.ByteRangeTreeSet_R2.json,c5_org.apache.hadoop.hbase.util.byterange.impl.ByteRangeTreeSet_R3.json,0,val
com.github.steveice10.mc.protocol.packet.ingame.server.window.ServerWindowPropertyPacket,"Steveice10_MCProtocolLib_Steveice10_MCProtocolLib_com.github.steveice10.mc.protocol.packet.ingame.server.window228ServerWindowPropertyPacket.code
",MCProtocolLib,MCProtocolLib_com.github.steveice10.mc.protocol.packet.ingame.server.window.ServerWindowPropertyPacket_R1.json,MCProtocolLib_com.github.steveice10.mc.protocol.packet.ingame.server.window.ServerWindowPropertyPacket_R2.json,MCProtocolLib_com.github.steveice10.mc.protocol.packet.ingame.server.window.ServerWindowPropertyPacket_R3.json,0,val
ch.epfl.bbp.io.CharacterIterator,"BlueBrain_bluima_BlueBrain_bluima_ch.epfl.bbp.io72CharacterIterator.code
",bluima,bluima_ch.epfl.bbp.io.CharacterIterator_R1.json,bluima_ch.epfl.bbp.io.CharacterIterator_R2.json,bluima_ch.epfl.bbp.io.CharacterIterator_R3.json,0,val
com.google.javascript.jscomp.ByPathWarningsGuard,"google_closure-compiler_google_closure-compiler_com.google.javascript.jscomp160ByPathWarningsGuard.code
",closure-compiler,closure-compiler_com.google.javascript.jscomp.ByPathWarningsGuard_R1.json,closure-compiler_com.google.javascript.jscomp.ByPathWarningsGuard_R2.json,closure-compiler_com.google.javascript.jscomp.ByPathWarningsGuard_R3.json,0,val
org.spout.vanilla.material.block.misc.Web,"SpoutDev_Vanilla_SpoutDev_Vanilla_org.spout.vanilla.material.block.misc465Web.code
",Vanilla,Vanilla_org.spout.vanilla.material.block.misc.Web_R1.json,Vanilla_org.spout.vanilla.material.block.misc.Web_R2.json,Vanilla_org.spout.vanilla.material.block.misc.Web_R3.json,0,val
org.kaazing.gateway.resource.address.http.HttpHostHeaderOption,"kaazing_gateway_kaazing_gateway_org.kaazing.gateway.resource.address.http774HttpHostHeaderOption.code
",gateway,gateway_org.kaazing.gateway.resource.address.http.HttpHostHeaderOption_R1.json,gateway_org.kaazing.gateway.resource.address.http.HttpHostHeaderOption_R2.json,gateway_org.kaazing.gateway.resource.address.http.HttpHostHeaderOption_R3.json,0,val
net.imagej.ops.topology.eulerCharacteristic.EulerCorrection,"imagej_imagej-ops_imagej_imagej-ops_net.imagej.ops.topology.eulerCharacteristic1127EulerCorrection.code
",imagej-ops,imagej-ops_net.imagej.ops.topology.eulerCharacteristic.EulerCorrection_R1.json,imagej-ops_net.imagej.ops.topology.eulerCharacteristic.EulerCorrection_R2.json,imagej-ops_net.imagej.ops.topology.eulerCharacteristic.EulerCorrection_R3.json,0,val
org.apache.knox.gateway.util.urltemplate.PathNode,"apache_knox_apache_knox_org.apache.knox.gateway.util.urltemplate1395PathNode.code
",knox,knox_org.apache.knox.gateway.util.urltemplate.PathNode_R1.json,knox_org.apache.knox.gateway.util.urltemplate.PathNode_R2.json,knox_org.apache.knox.gateway.util.urltemplate.PathNode_R3.json,0,val
org.waveprotocol.wave.model.account.AssignmentInitializer,"apache_incubator-wave_apache_incubator-wave_org.waveprotocol.wave.model.account2109AssignmentInitializer.code
",incubator-wave,incubator-wave_org.waveprotocol.wave.model.account.AssignmentInitializer_R1.json,incubator-wave_org.waveprotocol.wave.model.account.AssignmentInitializer_R2.json,incubator-wave_org.waveprotocol.wave.model.account.AssignmentInitializer_R3.json,0,val
org.numenta.nupic.encoders.AdaptiveScalarEncoder,"numenta_htm.java_numenta_htm.java_org.numenta.nupic.encoders0AdaptiveScalarEncoder.code
",htm.java,htm.java_org.numenta.nupic.encoders.AdaptiveScalarEncoder_R1.json,htm.java_org.numenta.nupic.encoders.AdaptiveScalarEncoder_R2.json,htm.java_org.numenta.nupic.encoders.AdaptiveScalarEncoder_R3.json,1,val
edu.psu.seersuite.extractors.tableextractor.model.TableRow,"BlueBrain_bluima_BlueBrain_bluima_edu.psu.seersuite.extractors.tableextractor.model2010TableRow.code
",bluima,bluima_edu.psu.seersuite.extractors.tableextractor.model.TableRow_R1.json,bluima_edu.psu.seersuite.extractors.tableextractor.model.TableRow_R2.json,bluima_edu.psu.seersuite.extractors.tableextractor.model.TableRow_R3.json,0,val
net.glowstone.net.http.HttpHandler,"GlowstoneMC_Glowstone_GlowstoneMC_Glowstone_net.glowstone.net.http1138HttpHandler.code
",Glowstone,Glowstone_net.glowstone.net.http.HttpHandler_R1.json,Glowstone_net.glowstone.net.http.HttpHandler_R2.json,Glowstone_net.glowstone.net.http.HttpHandler_R3.json,0,val
org.apache.mina.util.ExpiringObject,"kaazing_gateway_kaazing_gateway_org.apache.mina.util484ExpiringObject.code
",gateway,gateway_org.apache.mina.util.ExpiringObject_R1.json,gateway_org.apache.mina.util.ExpiringObject_R2.json,gateway_org.apache.mina.util.ExpiringObject_R3.json,0,val
org.ripple.bouncycastle.pqc.crypto.gmss.GMSSLeaf,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.pqc.crypto.gmss2420GMSSLeaf.code
",RipplePower,RipplePower_org.ripple.bouncycastle.pqc.crypto.gmss.GMSSLeaf_R1.json,RipplePower_org.ripple.bouncycastle.pqc.crypto.gmss.GMSSLeaf_R2.json,RipplePower_org.ripple.bouncycastle.pqc.crypto.gmss.GMSSLeaf_R3.json,0,val
org.ripple.bouncycastle.crypto.prng.drbg.CTRSP800DRBG,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.crypto.prng.drbg1472CTRSP800DRBG.code
",RipplePower,RipplePower_org.ripple.bouncycastle.crypto.prng.drbg.CTRSP800DRBG_R1.json,RipplePower_org.ripple.bouncycastle.crypto.prng.drbg.CTRSP800DRBG_R2.json,RipplePower_org.ripple.bouncycastle.crypto.prng.drbg.CTRSP800DRBG_R3.json,0,val
com.github.esfbench.ashley.system.EntityDeleterSystem,"junkdog_entity-system-benchmarks_junkdog_entity-system-benchmarks_com.github.esfbench.ashley.system133EntityDeleterSystem.code
",entity-system-benchmarks,entity-system-benchmarks_com.github.esfbench.ashley.system.EntityDeleterSystem_R1.json,entity-system-benchmarks_com.github.esfbench.ashley.system.EntityDeleterSystem_R2.json,entity-system-benchmarks_com.github.esfbench.ashley.system.EntityDeleterSystem_R3.json,0,val
com.hankcs.hanlp.mining.word2vec.Vector,"hankcs_HanLP_hankcs_HanLP_com.hankcs.hanlp.mining.word2vec417Vector.code
",HanLP,HanLP_com.hankcs.hanlp.mining.word2vec.Vector_R1.json,HanLP_com.hankcs.hanlp.mining.word2vec.Vector_R2.json,HanLP_com.hankcs.hanlp.mining.word2vec.Vector_R3.json,0,val
org.ripple.power.ui.btc.SendDialog,"cping_RipplePower_cping_RipplePower_org.ripple.power.ui.btc3251SendDialog.code
",RipplePower,RipplePower_org.ripple.power.ui.btc.SendDialog_R1.json,RipplePower_org.ripple.power.ui.btc.SendDialog_R2.json,RipplePower_org.ripple.power.ui.btc.SendDialog_R3.json,0,val
org.ripple.bouncycastle.math.ec.custom.sec.SecP224K1FieldElement,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.math.ec.custom.sec2360SecP224K1FieldElement.code
",RipplePower,RipplePower_org.ripple.bouncycastle.math.ec.custom.sec.SecP224K1FieldElement_R1.json,RipplePower_org.ripple.bouncycastle.math.ec.custom.sec.SecP224K1FieldElement_R2.json,RipplePower_org.ripple.bouncycastle.math.ec.custom.sec.SecP224K1FieldElement_R3.json,0,val
org.obeonetwork.dsl.uml2.design.internal.listeners.UmlDesignerSessionManagerListener,"ObeoNetwork_UML-Designer_ObeoNetwork_UML-Designer_org.obeonetwork.dsl.uml2.design.internal.listeners203UmlDesignerSessionManagerListener.code
",UML-Designer,UML-Designer_org.obeonetwork.dsl.uml2.design.internal.listeners.UmlDesignerSessionManagerListener_R1.json,UML-Designer_org.obeonetwork.dsl.uml2.design.internal.listeners.UmlDesignerSessionManagerListener_R2.json,UML-Designer_org.obeonetwork.dsl.uml2.design.internal.listeners.UmlDesignerSessionManagerListener_R3.json,0,val
com.addthis.hydra.store.kv.MapDbByteStore,"addthis_hydra_addthis_hydra_com.addthis.hydra.store.kv890MapDbByteStore.code
",hydra,hydra_com.addthis.hydra.store.kv.MapDbByteStore_R1.json,hydra_com.addthis.hydra.store.kv.MapDbByteStore_R2.json,hydra_com.addthis.hydra.store.kv.MapDbByteStore_R3.json,0,val
org.apache.reef.examples.utils.wake.BlockingEventHandler,"apache_incubator-reef_apache_incubator-reef_org.apache.reef.examples.utils.wake473BlockingEventHandler.code
",incubator-reef,incubator-reef_org.apache.reef.examples.utils.wake.BlockingEventHandler_R1.json,incubator-reef_org.apache.reef.examples.utils.wake.BlockingEventHandler_R2.json,incubator-reef_org.apache.reef.examples.utils.wake.BlockingEventHandler_R3.json,0,val
org.yccheok.jstock.portfolio.Contract,"yccheok_jstock_yccheok_jstock_org.yccheok.jstock.portfolio454Contract.code
",jstock,jstock_org.yccheok.jstock.portfolio.Contract_R1.json,jstock_org.yccheok.jstock.portfolio.Contract_R2.json,jstock_org.yccheok.jstock.portfolio.Contract_R3.json,0,val
com.google.common.escape.ArrayBasedCharEscaper,"google_guava_google_guava_com.google.common.escape1830ArrayBasedCharEscaper.code
",guava,guava_com.google.common.escape.ArrayBasedCharEscaper_R1.json,guava_com.google.common.escape.ArrayBasedCharEscaper_R2.json,guava_com.google.common.escape.ArrayBasedCharEscaper_R3.json,0,val
org.ripple.bouncycastle.asn1.cmp.CAKeyUpdAnnContent,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.asn1.cmp707CAKeyUpdAnnContent.code
",RipplePower,RipplePower_org.ripple.bouncycastle.asn1.cmp.CAKeyUpdAnnContent_R1.json,RipplePower_org.ripple.bouncycastle.asn1.cmp.CAKeyUpdAnnContent_R2.json,RipplePower_org.ripple.bouncycastle.asn1.cmp.CAKeyUpdAnnContent_R3.json,0,val
com.github.steveice10.mc.protocol.data.game.world.effect.BreakBlockEffectData,"Steveice10_MCProtocolLib_Steveice10_MCProtocolLib_com.github.steveice10.mc.protocol.data.game.world.effect75BreakBlockEffectData.code
",MCProtocolLib,MCProtocolLib_com.github.steveice10.mc.protocol.data.game.world.effect.BreakBlockEffectData_R1.json,MCProtocolLib_com.github.steveice10.mc.protocol.data.game.world.effect.BreakBlockEffectData_R2.json,MCProtocolLib_com.github.steveice10.mc.protocol.data.game.world.effect.BreakBlockEffectData_R3.json,0,val
org.dswarm.controller.providers.GenericRequestEventListener,"dswarm_dswarm_dswarm_dswarm_org.dswarm.controller.providers29GenericRequestEventListener.code
",dswarm,dswarm_org.dswarm.controller.providers.GenericRequestEventListener_R1.json,dswarm_org.dswarm.controller.providers.GenericRequestEventListener_R2.json,dswarm_org.dswarm.controller.providers.GenericRequestEventListener_R3.json,0,val
org.spongepowered.api.util.weighted.UnmodifiableWeightedTable,"SpongePowered_SpongeAPI_SpongePowered_SpongeAPI_org.spongepowered.api.util.weighted1706UnmodifiableWeightedTable.code
",SpongeAPI,SpongeAPI_org.spongepowered.api.util.weighted.UnmodifiableWeightedTable_R1.json,SpongeAPI_org.spongepowered.api.util.weighted.UnmodifiableWeightedTable_R2.json,SpongeAPI_org.spongepowered.api.util.weighted.UnmodifiableWeightedTable_R3.json,0,val
banner.tagging.String2TokenSequencePipe,"BlueBrain_bluima_BlueBrain_bluima_banner.tagging10String2TokenSequencePipe.code
",bluima,bluima_banner.tagging.String2TokenSequencePipe_R1.json,bluima_banner.tagging.String2TokenSequencePipe_R2.json,bluima_banner.tagging.String2TokenSequencePipe_R3.json,0,val
net.imagej.ops.image.normalize.NormalizeIIFunction,"imagej_imagej-ops_imagej_imagej-ops_net.imagej.ops.image.normalize547NormalizeIIFunction.code
",imagej-ops,imagej-ops_net.imagej.ops.image.normalize.NormalizeIIFunction_R1.json,imagej-ops_net.imagej.ops.image.normalize.NormalizeIIFunction_R2.json,imagej-ops_net.imagej.ops.image.normalize.NormalizeIIFunction_R3.json,0,val
com.infinityraider.agricraft.items.ItemRake,"InfinityRaider_AgriCraft_InfinityRaider_AgriCraft_com.infinityraider.agricraft.items194ItemRake.code
",AgriCraft,AgriCraft_com.infinityraider.agricraft.items.ItemRake_R1.json,AgriCraft_com.infinityraider.agricraft.items.ItemRake_R2.json,AgriCraft_com.infinityraider.agricraft.items.ItemRake_R3.json,0,val
org.fenixedu.academic.domain.BibliographicReference,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain15BibliographicReference.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.BibliographicReference_R1.json,fenixedu-academic_org.fenixedu.academic.domain.BibliographicReference_R2.json,fenixedu-academic_org.fenixedu.academic.domain.BibliographicReference_R3.json,0,val
com.paypal.selion.grid.servlets.transfer.JsonUploadResponder,"PayPal_SeLion_PayPal_SeLion_com.paypal.selion.grid.servlets.transfer178JsonUploadResponder.code
",SeLion,SeLion_com.paypal.selion.grid.servlets.transfer.JsonUploadResponder_R1.json,SeLion_com.paypal.selion.grid.servlets.transfer.JsonUploadResponder_R2.json,SeLion_com.paypal.selion.grid.servlets.transfer.JsonUploadResponder_R3.json,0,val
org.apache.hadoop.hbase.protobuf.generated.FileTrailerProto,"cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.protobuf.generated1714FileTrailerProto.code
",c5,c5_org.apache.hadoop.hbase.protobuf.generated.FileTrailerProto_R1.json,c5_org.apache.hadoop.hbase.protobuf.generated.FileTrailerProto_R2.json,c5_org.apache.hadoop.hbase.protobuf.generated.FileTrailerProto_R3.json,0,val
org.whispersystems.textsecuregcm.s3.PostPolicyGenerator,"WhisperSystems_TextSecure-Server_WhisperSystems_TextSecure-Server_org.whispersystems.textsecuregcm.s3205PostPolicyGenerator.code
",TextSecure-Server,TextSecure-Server_org.whispersystems.textsecuregcm.s3.PostPolicyGenerator_R1.json,TextSecure-Server_org.whispersystems.textsecuregcm.s3.PostPolicyGenerator_R2.json,TextSecure-Server_org.whispersystems.textsecuregcm.s3.PostPolicyGenerator_R3.json,0,val
org.kaazing.gateway.transport.http.resource.impl.HttpClientAccessPolicyXmlFactorySpi,"kaazing_gateway_kaazing_gateway_org.kaazing.gateway.transport.http.resource.impl1831HttpClientAccessPolicyXmlFactorySpi.code
",gateway,gateway_org.kaazing.gateway.transport.http.resource.impl.HttpClientAccessPolicyXmlFactorySpi_R1.json,gateway_org.kaazing.gateway.transport.http.resource.impl.HttpClientAccessPolicyXmlFactorySpi_R2.json,gateway_org.kaazing.gateway.transport.http.resource.impl.HttpClientAccessPolicyXmlFactorySpi_R3.json,0,val
magic.ui.screen.duel.player.SelectPlayerScreen,"magarena_magarena_magarena_magarena_magic.ui.screen.duel.player1043SelectPlayerScreen.code
",magarena,magarena_magic.ui.screen.duel.player.SelectPlayerScreen_R1.json,magarena_magic.ui.screen.duel.player.SelectPlayerScreen_R2.json,magarena_magic.ui.screen.duel.player.SelectPlayerScreen_R3.json,0,val
com.google.javascript.jscomp.CheckAccessControls,"google_closure-compiler_google_closure-compiler_com.google.javascript.jscomp178CheckAccessControls.code
",closure-compiler,closure-compiler_com.google.javascript.jscomp.CheckAccessControls_R1.json,closure-compiler_com.google.javascript.jscomp.CheckAccessControls_R2.json,closure-compiler_com.google.javascript.jscomp.CheckAccessControls_R3.json,0,val
org.fenixedu.academic.domain.EnrolmentInstructions,"FenixEdu_fenixedu-academic_FenixEdu_fenixedu-academic_org.fenixedu.academic.domain66EnrolmentInstructions.code
",fenixedu-academic,fenixedu-academic_org.fenixedu.academic.domain.EnrolmentInstructions_R1.json,fenixedu-academic_org.fenixedu.academic.domain.EnrolmentInstructions_R2.json,fenixedu-academic_org.fenixedu.academic.domain.EnrolmentInstructions_R3.json,0,val
com.google.javascript.jscomp.ReferenceCollectingCallback,"google_closure-compiler_google_closure-compiler_com.google.javascript.jscomp1026ReferenceCollectingCallback.code
",closure-compiler,closure-compiler_com.google.javascript.jscomp.ReferenceCollectingCallback_R1.json,closure-compiler_com.google.javascript.jscomp.ReferenceCollectingCallback_R2.json,closure-compiler_com.google.javascript.jscomp.ReferenceCollectingCallback_R3.json,0,val
net.sourceforge.ganttproject.task.dependency.MutationInfo,"bardsoftware_ganttproject_bardsoftware_ganttproject_net.sourceforge.ganttproject.task.dependency926MutationInfo.code
",ganttproject,ganttproject_net.sourceforge.ganttproject.task.dependency.MutationInfo_R1.json,ganttproject_net.sourceforge.ganttproject.task.dependency.MutationInfo_R2.json,ganttproject_net.sourceforge.ganttproject.task.dependency.MutationInfo_R3.json,0,val
org.ripple.bouncycastle.asn1.x509.qualified.TypeOfBiometricData,"cping_RipplePower_cping_RipplePower_org.ripple.bouncycastle.asn1.x509.qualified1093TypeOfBiometricData.code
",RipplePower,RipplePower_org.ripple.bouncycastle.asn1.x509.qualified.TypeOfBiometricData_R1.json,RipplePower_org.ripple.bouncycastle.asn1.x509.qualified.TypeOfBiometricData_R2.json,RipplePower_org.ripple.bouncycastle.asn1.x509.qualified.TypeOfBiometricData_R3.json,0,val
org.apache.hadoop.hbase.util.FSUtils,"cloud-software-foundation_c5_cloud-software-foundation_c5_org.apache.hadoop.hbase.util2981FSUtils.code
",c5,c5_org.apache.hadoop.hbase.util.FSUtils_R1.json,c5_org.apache.hadoop.hbase.util.FSUtils_R2.json,c5_org.apache.hadoop.hbase.util.FSUtils_R3.json,0,val
dyvil.io.AppendablePrintStream,"Clashsoft_Dyvil_Clashsoft_Dyvil_dyvil.io85AppendablePrintStream.code
",Dyvil,Dyvil_dyvil.io.AppendablePrintStream_R1.json,Dyvil_dyvil.io.AppendablePrintStream_R2.json,Dyvil_dyvil.io.AppendablePrintStream_R3.json,0,val
org.jetbrains.java.decompiler.modules.decompiler.decompose.DominatorEngine,"fesh0r_fernflower_fesh0r_fernflower_org.jetbrains.java.decompiler.modules.decompiler.decompose162DominatorEngine.code
",fernflower,fernflower_org.jetbrains.java.decompiler.modules.decompiler.decompose.DominatorEngine_R1.json,fernflower_org.jetbrains.java.decompiler.modules.decompiler.decompose.DominatorEngine_R2.json,fernflower_org.jetbrains.java.decompiler.modules.decompiler.decompose.DominatorEngine_R3.json,0,val
